peer_group_id,description
PG_6475,"Income: $414,900 - $550,100, Age: 33 - 48, State: KS, Goal: Home Purchase"
PG_6476,"Income: $414,900 - $550,100, Age: 33 - 48, State: KS, Goal: Investment Growth"
PG_6477,"Income: $414,900 - $550,100, Age: 33 - 48, State: KS, Goal: Education Funding (Child/Self)"
PG_6478,"Income: $414,900 - $550,100, Age: 33 - 48, State: KS, Goal: Healthcare Savings"
PG_6479,"Income: $414,900 - $550,100, Age: 33 - 48, State: KS, Goal: Early Financial Freedom/FIRE"
PG_6480,"Income: $414,900 - $550,100, Age: 33 - 48, State: KS, Goal: Other"
PG_6481,"Income: $414,900 - $550,100, Age: 33 - 48, State: MD, Goal: Debt Repayment"
PG_6482,"Income: $414,900 - $550,100, Age: 33 - 48, State: MD, Goal: Retirement"
PG_6483,"Income: $414,900 - $550,100, Age: 33 - 48, State: MD, Goal: Emergency Fund Building"
PG_6484,"Income: $414,900 - $550,100, Age: 33 - 48, State: MD, Goal: Travel"
PG_6485,"Income: $414,900 - $550,100, Age: 33 - 48, State: MD, Goal: Home Purchase"
PG_6486,"Income: $414,900 - $550,100, Age: 33 - 48, State: MD, Goal: Investment Growth"
PG_6487,"Income: $414,900 - $550,100, Age: 33 - 48, State: MD, Goal: Education Funding (Child/Self)"
PG_6488,"Income: $414,900 - $550,100, Age: 33 - 48, State: MD, Goal: Healthcare Savings"
PG_6489,"Income: $414,900 - $550,100, Age: 33 - 48, State: MD, Goal: Early Financial Freedom/FIRE"
PG_6490,"Income: $414,900 - $550,100, Age: 33 - 48, State: MD, Goal: Other"
PG_6491,"Income: $414,900 - $550,100, Age: 48 - 64, State: HI, Goal: Debt Repayment"
PG_6492,"Income: $414,900 - $550,100, Age: 48 - 64, State: HI, Goal: Retirement"
PG_6493,"Income: $414,900 - $550,100, Age: 48 - 64, State: HI, Goal: Emergency Fund Building"
PG_6494,"Income: $414,900 - $550,100, Age: 48 - 64, State: HI, Goal: Travel"
PG_6495,"Income: $414,900 - $550,100, Age: 48 - 64, State: HI, Goal: Home Purchase"
PG_6496,"Income: $414,900 - $550,100, Age: 48 - 64, State: HI, Goal: Investment Growth"
PG_6497,"Income: $414,900 - $550,100, Age: 48 - 64, State: HI, Goal: Education Funding (Child/Self)"
PG_6498,"Income: $414,900 - $550,100, Age: 48 - 64, State: HI, Goal: Healthcare Savings"
PG_6499,"Income: $414,900 - $550,100, Age: 48 - 64, State: HI, Goal: Early Financial Freedom/FIRE"
PG_6500,"Income: $414,900 - $550,100, Age: 48 - 64, State: HI, Goal: Other"
PG_6501,"Income: $414,900 - $550,100, Age: 48 - 64, State: CO, Goal: Debt Repayment"
PG_6502,"Income: $414,900 - $550,100, Age: 48 - 64, State: CO, Goal: Retirement"
PG_6503,"Income: $414,900 - $550,100, Age: 48 - 64, State: CO, Goal: Emergency Fund Building"
PG_6504,"Income: $414,900 - $550,100, Age: 48 - 64, State: CO, Goal: Travel"
PG_6505,"Income: $414,900 - $550,100, Age: 48 - 64, State: CO, Goal: Home Purchase"
PG_6506,"Income: $414,900 - $550,100, Age: 48 - 64, State: CO, Goal: Investment Growth"
PG_6507,"Income: $414,900 - $550,100, Age: 48 - 64, State: CO, Goal: Education Funding (Child/Self)"
PG_6508,"Income: $414,900 - $550,100, Age: 48 - 64, State: CO, Goal: Healthcare Savings"
PG_6509,"Income: $414,900 - $550,100, Age: 48 - 64, State: CO, Goal: Early Financial Freedom/FIRE"
PG_6510,"Income: $414,900 - $550,100, Age: 48 - 64, State: CO, Goal: Other"
PG_6511,"Income: $414,900 - $550,100, Age: 48 - 64, State: DC, Goal: Debt Repayment"
PG_6512,"Income: $414,900 - $550,100, Age: 48 - 64, State: DC, Goal: Retirement"
PG_6513,"Income: $414,900 - $550,100, Age: 48 - 64, State: DC, Goal: Emergency Fund Building"
PG_6514,"Income: $414,900 - $550,100, Age: 48 - 64, State: DC, Goal: Travel"
PG_6515,"Income: $414,900 - $550,100, Age: 48 - 64, State: DC, Goal: Home Purchase"
PG_6516,"Income: $414,900 - $550,100, Age: 48 - 64, State: DC, Goal: Investment Growth"
PG_6517,"Income: $414,900 - $550,100, Age: 48 - 64, State: DC, Goal: Education Funding (Child/Self)"
PG_6518,"Income: $414,900 - $550,100, Age: 48 - 64, State: DC, Goal: Healthcare Savings"
PG_6519,"Income: $414,900 - $550,100, Age: 48 - 64, State: DC, Goal: Early Financial Freedom/FIRE"
PG_6520,"Income: $414,900 - $550,100, Age: 48 - 64, State: DC, Goal: Other"
PG_6521,"Income: $414,900 - $550,100, Age: 48 - 64, State: WA, Goal: Debt Repayment"
PG_6522,"Income: $414,900 - $550,100, Age: 48 - 64, State: WA, Goal: Retirement"
PG_6523,"Income: $414,900 - $550,100, Age: 48 - 64, State: WA, Goal: Emergency Fund Building"
PG_6524,"Income: $414,900 - $550,100, Age: 48 - 64, State: WA, Goal: Travel"
PG_6525,"Income: $414,900 - $550,100, Age: 48 - 64, State: WA, Goal: Home Purchase"
PG_6526,"Income: $414,900 - $550,100, Age: 48 - 64, State: WA, Goal: Investment Growth"
PG_6527,"Income: $414,900 - $550,100, Age: 48 - 64, State: WA, Goal: Education Funding (Child/Self)"
PG_6528,"Income: $414,900 - $550,100, Age: 48 - 64, State: WA, Goal: Healthcare Savings"
PG_6529,"Income: $414,900 - $550,100, Age: 48 - 64, State: WA, Goal: Early Financial Freedom/FIRE"
PG_6530,"Income: $414,900 - $550,100, Age: 48 - 64, State: WA, Goal: Other"
PG_6531,"Income: $414,900 - $550,100, Age: 48 - 64, State: FM, Goal: Debt Repayment"
PG_6532,"Income: $414,900 - $550,100, Age: 48 - 64, State: FM, Goal: Retirement"
PG_6533,"Income: $414,900 - $550,100, Age: 48 - 64, State: FM, Goal: Emergency Fund Building"
PG_6534,"Income: $414,900 - $550,100, Age: 48 - 64, State: FM, Goal: Travel"
PG_6535,"Income: $414,900 - $550,100, Age: 48 - 64, State: FM, Goal: Home Purchase"
PG_6536,"Income: $414,900 - $550,100, Age: 48 - 64, State: FM, Goal: Investment Growth"
PG_6537,"Income: $414,900 - $550,100, Age: 48 - 64, State: FM, Goal: Education Funding (Child/Self)"
PG_6538,"Income: $414,900 - $550,100, Age: 48 - 64, State: FM, Goal: Healthcare Savings"
PG_6539,"Income: $414,900 - $550,100, Age: 48 - 64, State: FM, Goal: Early Financial Freedom/FIRE"
PG_6540,"Income: $414,900 - $550,100, Age: 48 - 64, State: FM, Goal: Other"
PG_6541,"Income: $414,900 - $550,100, Age: 48 - 64, State: ME, Goal: Debt Repayment"
PG_6542,"Income: $414,900 - $550,100, Age: 48 - 64, State: ME, Goal: Retirement"
PG_6543,"Income: $414,900 - $550,100, Age: 48 - 64, State: ME, Goal: Emergency Fund Building"
PG_6544,"Income: $414,900 - $550,100, Age: 48 - 64, State: ME, Goal: Travel"
PG_6545,"Income: $414,900 - $550,100, Age: 48 - 64, State: ME, Goal: Home Purchase"
PG_6546,"Income: $414,900 - $550,100, Age: 48 - 64, State: ME, Goal: Investment Growth"
PG_6547,"Income: $414,900 - $550,100, Age: 48 - 64, State: ME, Goal: Education Funding (Child/Self)"
PG_6548,"Income: $414,900 - $550,100, Age: 48 - 64, State: ME, Goal: Healthcare Savings"
PG_6549,"Income: $414,900 - $550,100, Age: 48 - 64, State: ME, Goal: Early Financial Freedom/FIRE"
PG_6550,"Income: $414,900 - $550,100, Age: 48 - 64, State: ME, Goal: Other"
PG_6551,"Income: $414,900 - $550,100, Age: 48 - 64, State: DE, Goal: Debt Repayment"
PG_6552,"Income: $414,900 - $550,100, Age: 48 - 64, State: DE, Goal: Retirement"
PG_6553,"Income: $414,900 - $550,100, Age: 48 - 64, State: DE, Goal: Emergency Fund Building"
PG_6554,"Income: $414,900 - $550,100, Age: 48 - 64, State: DE, Goal: Travel"
PG_6555,"Income: $414,900 - $550,100, Age: 48 - 64, State: DE, Goal: Home Purchase"
PG_6556,"Income: $414,900 - $550,100, Age: 48 - 64, State: DE, Goal: Investment Growth"
PG_6557,"Income: $414,900 - $550,100, Age: 48 - 64, State: DE, Goal: Education Funding (Child/Self)"
PG_6558,"Income: $414,900 - $550,100, Age: 48 - 64, State: DE, Goal: Healthcare Savings"
PG_6559,"Income: $414,900 - $550,100, Age: 48 - 64, State: DE, Goal: Early Financial Freedom/FIRE"
PG_6560,"Income: $414,900 - $550,100, Age: 48 - 64, State: DE, Goal: Other"
PG_6561,"Income: $414,900 - $550,100, Age: 48 - 64, State: MN, Goal: Debt Repayment"
PG_6562,"Income: $414,900 - $550,100, Age: 48 - 64, State: MN, Goal: Retirement"
PG_6563,"Income: $414,900 - $550,100, Age: 48 - 64, State: MN, Goal: Emergency Fund Building"
PG_6564,"Income: $414,900 - $550,100, Age: 48 - 64, State: MN, Goal: Travel"
PG_6565,"Income: $414,900 - $550,100, Age: 48 - 64, State: MN, Goal: Home Purchase"
PG_6566,"Income: $414,900 - $550,100, Age: 48 - 64, State: MN, Goal: Investment Growth"
PG_6567,"Income: $414,900 - $550,100, Age: 48 - 64, State: MN, Goal: Education Funding (Child/Self)"
PG_6568,"Income: $414,900 - $550,100, Age: 48 - 64, State: MN, Goal: Healthcare Savings"
PG_6569,"Income: $414,900 - $550,100, Age: 48 - 64, State: MN, Goal: Early Financial Freedom/FIRE"
PG_6570,"Income: $414,900 - $550,100, Age: 48 - 64, State: MN, Goal: Other"
PG_6571,"Income: $414,900 - $550,100, Age: 48 - 64, State: PA, Goal: Debt Repayment"
PG_6572,"Income: $414,900 - $550,100, Age: 48 - 64, State: PA, Goal: Retirement"
PG_6573,"Income: $414,900 - $550,100, Age: 48 - 64, State: PA, Goal: Emergency Fund Building"
PG_6574,"Income: $414,900 - $550,100, Age: 48 - 64, State: PA, Goal: Travel"
PG_6575,"Income: $414,900 - $550,100, Age: 48 - 64, State: PA, Goal: Home Purchase"
PG_6576,"Income: $414,900 - $550,100, Age: 48 - 64, State: PA, Goal: Investment Growth"
PG_6577,"Income: $414,900 - $550,100, Age: 48 - 64, State: PA, Goal: Education Funding (Child/Self)"
PG_6578,"Income: $414,900 - $550,100, Age: 48 - 64, State: PA, Goal: Healthcare Savings"
PG_6579,"Income: $414,900 - $550,100, Age: 48 - 64, State: PA, Goal: Early Financial Freedom/FIRE"
PG_6580,"Income: $414,900 - $550,100, Age: 48 - 64, State: PA, Goal: Other"
PG_6581,"Income: $414,900 - $550,100, Age: 48 - 64, State: NC, Goal: Debt Repayment"
PG_6582,"Income: $414,900 - $550,100, Age: 48 - 64, State: NC, Goal: Retirement"
PG_6583,"Income: $414,900 - $550,100, Age: 48 - 64, State: NC, Goal: Emergency Fund Building"
PG_6584,"Income: $414,900 - $550,100, Age: 48 - 64, State: NC, Goal: Travel"
PG_6585,"Income: $414,900 - $550,100, Age: 48 - 64, State: NC, Goal: Home Purchase"
PG_6586,"Income: $414,900 - $550,100, Age: 48 - 64, State: NC, Goal: Investment Growth"
PG_6587,"Income: $414,900 - $550,100, Age: 48 - 64, State: NC, Goal: Education Funding (Child/Self)"
PG_6588,"Income: $414,900 - $550,100, Age: 48 - 64, State: NC, Goal: Healthcare Savings"
PG_6589,"Income: $414,900 - $550,100, Age: 48 - 64, State: NC, Goal: Early Financial Freedom/FIRE"
PG_6590,"Income: $414,900 - $550,100, Age: 48 - 64, State: NC, Goal: Other"
PG_6591,"Income: $414,900 - $550,100, Age: 48 - 64, State: SD, Goal: Debt Repayment"
PG_6592,"Income: $414,900 - $550,100, Age: 48 - 64, State: SD, Goal: Retirement"
PG_6593,"Income: $414,900 - $550,100, Age: 48 - 64, State: SD, Goal: Emergency Fund Building"
PG_6594,"Income: $414,900 - $550,100, Age: 48 - 64, State: SD, Goal: Travel"
PG_6595,"Income: $414,900 - $550,100, Age: 48 - 64, State: SD, Goal: Home Purchase"
PG_6596,"Income: $414,900 - $550,100, Age: 48 - 64, State: SD, Goal: Investment Growth"
PG_6597,"Income: $414,900 - $550,100, Age: 48 - 64, State: SD, Goal: Education Funding (Child/Self)"
PG_6598,"Income: $414,900 - $550,100, Age: 48 - 64, State: SD, Goal: Healthcare Savings"
PG_6599,"Income: $414,900 - $550,100, Age: 48 - 64, State: SD, Goal: Early Financial Freedom/FIRE"
PG_6600,"Income: $414,900 - $550,100, Age: 48 - 64, State: SD, Goal: Other"
PG_6601,"Income: $414,900 - $550,100, Age: 48 - 64, State: UT, Goal: Debt Repayment"
PG_6602,"Income: $414,900 - $550,100, Age: 48 - 64, State: UT, Goal: Retirement"
PG_6603,"Income: $414,900 - $550,100, Age: 48 - 64, State: UT, Goal: Emergency Fund Building"
PG_6604,"Income: $414,900 - $550,100, Age: 48 - 64, State: UT, Goal: Travel"
PG_6605,"Income: $414,900 - $550,100, Age: 48 - 64, State: UT, Goal: Home Purchase"
PG_6606,"Income: $414,900 - $550,100, Age: 48 - 64, State: UT, Goal: Investment Growth"
PG_6607,"Income: $414,900 - $550,100, Age: 48 - 64, State: UT, Goal: Education Funding (Child/Self)"
PG_6608,"Income: $414,900 - $550,100, Age: 48 - 64, State: UT, Goal: Healthcare Savings"
PG_6609,"Income: $414,900 - $550,100, Age: 48 - 64, State: UT, Goal: Early Financial Freedom/FIRE"
PG_6610,"Income: $414,900 - $550,100, Age: 48 - 64, State: UT, Goal: Other"
PG_6611,"Income: $414,900 - $550,100, Age: 48 - 64, State: WV, Goal: Debt Repayment"
PG_6612,"Income: $414,900 - $550,100, Age: 48 - 64, State: WV, Goal: Retirement"
PG_6613,"Income: $414,900 - $550,100, Age: 48 - 64, State: WV, Goal: Emergency Fund Building"
PG_6614,"Income: $414,900 - $550,100, Age: 48 - 64, State: WV, Goal: Travel"
PG_6615,"Income: $414,900 - $550,100, Age: 48 - 64, State: WV, Goal: Home Purchase"
PG_6616,"Income: $414,900 - $550,100, Age: 48 - 64, State: WV, Goal: Investment Growth"
PG_6617,"Income: $414,900 - $550,100, Age: 48 - 64, State: WV, Goal: Education Funding (Child/Self)"
PG_6618,"Income: $414,900 - $550,100, Age: 48 - 64, State: WV, Goal: Healthcare Savings"
PG_6619,"Income: $414,900 - $550,100, Age: 48 - 64, State: WV, Goal: Early Financial Freedom/FIRE"
PG_6620,"Income: $414,900 - $550,100, Age: 48 - 64, State: WV, Goal: Other"
PG_6621,"Income: $414,900 - $550,100, Age: 48 - 64, State: PW, Goal: Debt Repayment"
PG_6622,"Income: $414,900 - $550,100, Age: 48 - 64, State: PW, Goal: Retirement"
PG_6623,"Income: $414,900 - $550,100, Age: 48 - 64, State: PW, Goal: Emergency Fund Building"
PG_6624,"Income: $414,900 - $550,100, Age: 48 - 64, State: PW, Goal: Travel"
PG_6625,"Income: $414,900 - $550,100, Age: 48 - 64, State: PW, Goal: Home Purchase"
PG_6626,"Income: $414,900 - $550,100, Age: 48 - 64, State: PW, Goal: Investment Growth"
PG_6627,"Income: $414,900 - $550,100, Age: 48 - 64, State: PW, Goal: Education Funding (Child/Self)"
PG_6628,"Income: $414,900 - $550,100, Age: 48 - 64, State: PW, Goal: Healthcare Savings"
PG_6629,"Income: $414,900 - $550,100, Age: 48 - 64, State: PW, Goal: Early Financial Freedom/FIRE"
PG_6630,"Income: $414,900 - $550,100, Age: 48 - 64, State: PW, Goal: Other"
PG_6631,"Income: $414,900 - $550,100, Age: 48 - 64, State: ID, Goal: Debt Repayment"
PG_6632,"Income: $414,900 - $550,100, Age: 48 - 64, State: ID, Goal: Retirement"
PG_6633,"Income: $414,900 - $550,100, Age: 48 - 64, State: ID, Goal: Emergency Fund Building"
PG_6634,"Income: $414,900 - $550,100, Age: 48 - 64, State: ID, Goal: Travel"
PG_6635,"Income: $414,900 - $550,100, Age: 48 - 64, State: ID, Goal: Home Purchase"
PG_6636,"Income: $414,900 - $550,100, Age: 48 - 64, State: ID, Goal: Investment Growth"
PG_6637,"Income: $414,900 - $550,100, Age: 48 - 64, State: ID, Goal: Education Funding (Child/Self)"
PG_6638,"Income: $414,900 - $550,100, Age: 48 - 64, State: ID, Goal: Healthcare Savings"
PG_6639,"Income: $414,900 - $550,100, Age: 48 - 64, State: ID, Goal: Early Financial Freedom/FIRE"
PG_6640,"Income: $414,900 - $550,100, Age: 48 - 64, State: ID, Goal: Other"
PG_6641,"Income: $414,900 - $550,100, Age: 48 - 64, State: KY, Goal: Debt Repayment"
PG_6642,"Income: $414,900 - $550,100, Age: 48 - 64, State: KY, Goal: Retirement"
PG_6643,"Income: $414,900 - $550,100, Age: 48 - 64, State: KY, Goal: Emergency Fund Building"
PG_6644,"Income: $414,900 - $550,100, Age: 48 - 64, State: KY, Goal: Travel"
PG_6645,"Income: $414,900 - $550,100, Age: 48 - 64, State: KY, Goal: Home Purchase"
PG_6646,"Income: $414,900 - $550,100, Age: 48 - 64, State: KY, Goal: Investment Growth"
PG_6647,"Income: $414,900 - $550,100, Age: 48 - 64, State: KY, Goal: Education Funding (Child/Self)"
PG_6648,"Income: $414,900 - $550,100, Age: 48 - 64, State: KY, Goal: Healthcare Savings"
PG_6649,"Income: $414,900 - $550,100, Age: 48 - 64, State: KY, Goal: Early Financial Freedom/FIRE"
PG_6650,"Income: $414,900 - $550,100, Age: 48 - 64, State: KY, Goal: Other"
PG_6651,"Income: $414,900 - $550,100, Age: 48 - 64, State: NM, Goal: Debt Repayment"
PG_6652,"Income: $414,900 - $550,100, Age: 48 - 64, State: NM, Goal: Retirement"
PG_6653,"Income: $414,900 - $550,100, Age: 48 - 64, State: NM, Goal: Emergency Fund Building"
PG_6654,"Income: $414,900 - $550,100, Age: 48 - 64, State: NM, Goal: Travel"
PG_6655,"Income: $414,900 - $550,100, Age: 48 - 64, State: NM, Goal: Home Purchase"
PG_6656,"Income: $414,900 - $550,100, Age: 48 - 64, State: NM, Goal: Investment Growth"
PG_6657,"Income: $414,900 - $550,100, Age: 48 - 64, State: NM, Goal: Education Funding (Child/Self)"
PG_6658,"Income: $414,900 - $550,100, Age: 48 - 64, State: NM, Goal: Healthcare Savings"
PG_6659,"Income: $414,900 - $550,100, Age: 48 - 64, State: NM, Goal: Early Financial Freedom/FIRE"
PG_6660,"Income: $414,900 - $550,100, Age: 48 - 64, State: NM, Goal: Other"
PG_6661,"Income: $414,900 - $550,100, Age: 48 - 64, State: FL, Goal: Debt Repayment"
PG_6662,"Income: $414,900 - $550,100, Age: 48 - 64, State: FL, Goal: Retirement"
PG_6663,"Income: $414,900 - $550,100, Age: 48 - 64, State: FL, Goal: Emergency Fund Building"
PG_6664,"Income: $414,900 - $550,100, Age: 48 - 64, State: FL, Goal: Travel"
PG_6665,"Income: $414,900 - $550,100, Age: 48 - 64, State: FL, Goal: Home Purchase"
PG_6666,"Income: $414,900 - $550,100, Age: 48 - 64, State: FL, Goal: Investment Growth"
PG_6667,"Income: $414,900 - $550,100, Age: 48 - 64, State: FL, Goal: Education Funding (Child/Self)"
PG_6668,"Income: $414,900 - $550,100, Age: 48 - 64, State: FL, Goal: Healthcare Savings"
PG_6669,"Income: $414,900 - $550,100, Age: 48 - 64, State: FL, Goal: Early Financial Freedom/FIRE"
PG_6670,"Income: $414,900 - $550,100, Age: 48 - 64, State: FL, Goal: Other"
PG_6671,"Income: $414,900 - $550,100, Age: 48 - 64, State: SC, Goal: Debt Repayment"
PG_6672,"Income: $414,900 - $550,100, Age: 48 - 64, State: SC, Goal: Retirement"
PG_6673,"Income: $414,900 - $550,100, Age: 48 - 64, State: SC, Goal: Emergency Fund Building"
PG_6674,"Income: $414,900 - $550,100, Age: 48 - 64, State: SC, Goal: Travel"
PG_6675,"Income: $414,900 - $550,100, Age: 48 - 64, State: SC, Goal: Home Purchase"
PG_6676,"Income: $414,900 - $550,100, Age: 48 - 64, State: SC, Goal: Investment Growth"
PG_6677,"Income: $414,900 - $550,100, Age: 48 - 64, State: SC, Goal: Education Funding (Child/Self)"
PG_6678,"Income: $414,900 - $550,100, Age: 48 - 64, State: SC, Goal: Healthcare Savings"
PG_6679,"Income: $414,900 - $550,100, Age: 48 - 64, State: SC, Goal: Early Financial Freedom/FIRE"
PG_6680,"Income: $414,900 - $550,100, Age: 48 - 64, State: SC, Goal: Other"
PG_6681,"Income: $414,900 - $550,100, Age: 48 - 64, State: GU, Goal: Debt Repayment"
PG_6682,"Income: $414,900 - $550,100, Age: 48 - 64, State: GU, Goal: Retirement"
PG_6683,"Income: $414,900 - $550,100, Age: 48 - 64, State: GU, Goal: Emergency Fund Building"
PG_6684,"Income: $414,900 - $550,100, Age: 48 - 64, State: GU, Goal: Travel"
PG_6685,"Income: $414,900 - $550,100, Age: 48 - 64, State: GU, Goal: Home Purchase"
PG_6686,"Income: $414,900 - $550,100, Age: 48 - 64, State: GU, Goal: Investment Growth"
PG_6687,"Income: $414,900 - $550,100, Age: 48 - 64, State: GU, Goal: Education Funding (Child/Self)"
PG_6688,"Income: $414,900 - $550,100, Age: 48 - 64, State: GU, Goal: Healthcare Savings"
PG_6689,"Income: $414,900 - $550,100, Age: 48 - 64, State: GU, Goal: Early Financial Freedom/FIRE"
PG_6690,"Income: $414,900 - $550,100, Age: 48 - 64, State: GU, Goal: Other"
PG_6691,"Income: $414,900 - $550,100, Age: 48 - 64, State: MH, Goal: Debt Repayment"
PG_6692,"Income: $414,900 - $550,100, Age: 48 - 64, State: MH, Goal: Retirement"
PG_6693,"Income: $414,900 - $550,100, Age: 48 - 64, State: MH, Goal: Emergency Fund Building"
PG_6694,"Income: $414,900 - $550,100, Age: 48 - 64, State: MH, Goal: Travel"
PG_6695,"Income: $414,900 - $550,100, Age: 48 - 64, State: MH, Goal: Home Purchase"
PG_6696,"Income: $414,900 - $550,100, Age: 48 - 64, State: MH, Goal: Investment Growth"
PG_6697,"Income: $414,900 - $550,100, Age: 48 - 64, State: MH, Goal: Education Funding (Child/Self)"
PG_6698,"Income: $414,900 - $550,100, Age: 48 - 64, State: MH, Goal: Healthcare Savings"
PG_6699,"Income: $414,900 - $550,100, Age: 48 - 64, State: MH, Goal: Early Financial Freedom/FIRE"
PG_6700,"Income: $414,900 - $550,100, Age: 48 - 64, State: MH, Goal: Other"
PG_6701,"Income: $414,900 - $550,100, Age: 48 - 64, State: MT, Goal: Debt Repayment"
PG_6702,"Income: $414,900 - $550,100, Age: 48 - 64, State: MT, Goal: Retirement"
PG_6703,"Income: $414,900 - $550,100, Age: 48 - 64, State: MT, Goal: Emergency Fund Building"
PG_6704,"Income: $414,900 - $550,100, Age: 48 - 64, State: MT, Goal: Travel"
PG_6705,"Income: $414,900 - $550,100, Age: 48 - 64, State: MT, Goal: Home Purchase"
PG_6706,"Income: $414,900 - $550,100, Age: 48 - 64, State: MT, Goal: Investment Growth"
